ROL DE PROCEDIMENTOS,Unnamed: 0,Rol de Procedimentos e Eventos em Saúde,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,TRATAMENTO CONSERVADOR DO TRAUMATISMO RAQUIMEDULAR,,HCO,HSO,REF,,,,COLUNA VERTEBRAL,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,"TRATAMENTO MICROCIRÚRGICO DAS LESÕES INTRAMEDULARES (TUMOR, MALFORMAÇÕES",,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,,,HCO,HSO,REF,,,,COLUNA VERTEBRAL,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,"ARTERIOVENOSAS, SIRINGOMIELIA, PARASITOSES)",,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,TRATAMENTO MICROCIRÚRGICO DO CANAL VERTEBRAL ESTREITO,,HCO,HSO,REF,,,,COLUNA VERTEBRAL,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,TUMOR ÓSSEO VERTEBRAL - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,COLUNA VERTEBRAL,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTRODESE AO NÍVEL DO OMBRO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIA ESCÁPULO UMERAL COM IMPLANTE - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROTOMIA GLENOUMERAL - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,BIÓPSIA CIRÚRGICA DA CINTURA ESCAPULAR,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DESARTICULAÇÃO AO NÍVEL DO OMBRO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DOENÇA DE SPRENGEL - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ESCÁPULA EM RESSALTO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURAS E/OU LUXAÇÕES E/OU AVULSÕES - REDUÇÃO INCRUENTA,,AMB HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURAS E/OU LUXAÇÕES E/OU AVULSÕES - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,LUXAÇÕES CRÔNICAS INVETERADAS E RECIDIVANTES - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,43,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,OSTEOMIELITE AO NÍVEL DA CINTURA ESCAPULAR - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,PSEUDARTROSES E/OU OSTEOTOMIAS DA CINTURA ESCAPULAR - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,RESSECÇÃO PARCIAL OU TOTAL DE CLAVÍCULA,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,REVISÃO CIRÚRGICA DE PRÓTESE DE OMBRO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,ARTICULAÇÃO ESCÁPULO-UMERAL E,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,TRANSFERÊNCIAS MUSCULARES AO NÍVEL DO OMBRO,,HCO,HSO,REF,,,,,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,CINTURA ESCAPULAR,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ABAIXAMENTO MIOTENDINOSO NO ANTEBRAÇO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ABSCESSOS DE DEDO (DRENAGEM) - TRATAMENTO CIRÚRGICO,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,AGENESIA DE RÁDIO (CENTRALIZAÇÃO DA ULNA NO CARPO),,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ALONGAMENTO DO RÁDIO/ULNA - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ALONGAMENTO DOS OSSOS DO ANTEBRAÇO COM FIXADOR EXTERNO DINÂMICO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ALONGAMENTOS TENDINOSOS DE MÃO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,AMPUTAÇÃO AO NÍVEL DO ANTEBRAÇO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,AMPUTAÇÃO AO NÍVEL DO BRAÇO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,AMPUTAÇÃO AO NÍVEL DOS METACARPIANOS - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,AMPUTAÇÃO DE DEDO (CADA) - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,AMPUTAÇÃO TRANSMETACARPIANA COM TRANSPOSIÇÃO DE DEDO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTRODESE - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTRODESE ENTRE OS OSSOS DO CARPO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTRODESE INTERFALANGEANA / METACARPOFALANGEANA - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,44,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTRODESE RÁDIO-CÁRPICA OU DO PUNHO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIA COM IMPLANTE - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIA COM IMPLANTE NA MÃO (MF OU IF),,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIA DO PUNHO (COM IMPLANTE) - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIA INTERFALANGEANA / METACARPOFALANGEANA - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIA PARA OSSOS DO CARPO (COM IMPLANTE) - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROPLASTIAS SEM IMPLANTE - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ARTROTOMIA - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,BIÓPSIA CIRÚRGICA,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,BIÓPSIA CIRÚRGICA DO ANTEBRAÇO,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,BIÓPSIA CIRÚRGICA DO ÚMERO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,BIÓPSIA CIRÚRGICA DOS OSSOS DA MÃO,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,BRIDAS CONGÊNITAS - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,CAPSULECTOMIA METACARPO-FALANGEANA OU INTERFALANGEANA,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,CENTRALIZAÇÃO DA ULNA (TRATAMENTO DA MÃO TORTA RADIAL),,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,COTO DE AMPUTAÇÃO DIGITAL - REVISÃO,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DEDO COLO DE CISNE - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DEDO EM BOTOEIRA - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,"DEDO EM GATILHO, CAPSULOTOMIA / FASCIOTOMIA - TRATAMENTO CIRÚRGICO",,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,45,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DEDO EM MARTELO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DEDO EM MARTELO - TRATAMENTO CONSERVADOR,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,DESARTICULAÇÃO AO NÍVEL DO COTOVELO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,ENXERTO ÓSSEO (PERDA DE SUBSTÂNCIA) - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,EXPLORAÇÃO CIRÚRGICA DE TENDÃO DE MÃO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FALANGIZAÇÃO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FIXADOR EXTERNO DINÂMICO COM OU SEM ALONGAMENTO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA (INCLUINDO DESCOLAMENTO EPIFISÁRIO) - REDUÇÃO INCRUENTA,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA (INCLUINDO DESCOLAMENTO EPIFISÁRIO) - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA DE BENNETT - TRATAMENTO CIRÚRGICO,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA DE OSSO DO CARPO - REDUÇÃO CIRÚRGICA,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA DE PUNHO - TRATAMENTO CONSERVADOR,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA DO CARPO - REDUÇÃO INCRUENTA,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA DO METACARPIANO - TRATAMENTO CONSERVADOR,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA E/OU LUXAÇÕES (INCLUINDO DESCOLAMENTO EPIFISÁRIO) - REDUÇÃO INCRUENTA,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURA VICIOSAMENTE CONSOLIDADA DE ANTEBRAÇO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURAS / PSEUDARTROSES / ARTROSES / COM FIXADOR EXTERNO DINÂMICO - TRATAMENTO CIRÚRGICO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURAS DE FALANGES OU METACARPIANOS - REDUÇÃO INCRUENTA,,AMB HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,,,,,,,,,,SISTEMA MÚSCULO-ESQUELÉTICO E,,,
,,FRATURAS DE FALANGES OU METACARPIANOS - TRATAMENTO CIRÚRGICO C/ FIXAÇÃO,,HCO,HSO,REF,,,,MEMBROS SUPERIORES,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,ARTICULAÇÕES,,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,46,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
